기준연월,SGG_ID,행정구역별,전월대비방문인구증감률,코드분류,인구감소소멸지역코드,티맵_자연관광지_검색건수,티맵_역사관광지_검색건수,티맵_휴양관광지_검색건수,티맵_공연_행사_검색건수,티맵_문화시설_검색건수,티맵_레포츠(육상해상항공)_검색건수,티맵_쇼핑_검색건수,티맵_식음료_검색건수,티맵_숙박_검색건수,티맵_기타관광지_검색건수,비씨카드_내국인_소비금액,비씨카드_외국인_소비금액,비씨카드_거주민_소비금액,외국인관광객수_무박,외국인관광객수_1박,외국인관광객수_2박,외국인관광객수_3박이상,외지인관광객수_무박,외지인관광객수_1박,외지인관광객수_2박,외지인관광객수_3박이상,남녀성비,전입인구,전출인구,순이동인구,고령인구비율,혼인건수,이혼건수,주민등록인구,지가변동률
202002,41131,성남시 수정구,5.616971,0,0,1148,1704,427,2986,254,2024,2295,45333,5000,1672,12791762129,2343300,9853678658,2057.541,222.2144,141.9703,758.2037,2533682,109298,45983,179081,98,"5,197","5,377",-179,13.5,38,104,314061,0.709
202002,41133,성남시 중원구,21.63279,0,0,1732,193,201,609,11,357,15297,14280,4711,1991,14013252593,511400,10255161487,1680.02,291.6179,66.47174,317.3489,1682590,92739.5,28651,90482,98,"5,197","5,377",-179,13.5,41,81,314061,0.58
202002,41135,성남시 분당구,13.78126,0,0,12986,1434,254,8593,2900,9331,11453,203536,7926,4106,406287564248,205200139,38642793290,6608.157,629.6896,518.0861,1822.516,5603441,173337.5,74823,292533.5,98,"5,197","5,377",-179,13.5,39,177,314061,0.293
202002,41150,의정부시,10.92242,0,0,2853,1096,165,7780,221,3858,7490,88611,8476,2456,16890028672,2492570,28448182579,1757.738,194.7257,118.7098,577.9293,2511030,156786,58751,203976.5,97.1,"7,828","6,789","1,039",14.6,68,135,452865,0.321
202002,41171,안양시 만안구,17.72432,0,0,12529,3681,,836,382,1363,7377,21929,4925,1989,9620907875,709580,12146028954,2764.718,212.5104,158.3411,536.4845,2024575,90772.5,33061,99011.5,98,"4,525","5,693","-1,168",12.9,33,82,281533,0.356
202002,41173,안양시 동안구,15.54476,0,0,2779,178,656,3165,156,1527,13321,64301,3144,4436,26589403039,5137950,18859278618,2587.814,263.8755,273.0449,577.6734,2700313,117568.5,46942,158938.5,98,"4,525","5,693","-1,168",12.9,26,140,281533,0.348
202002,41190,부천시,15.30212,0,0,11014,1832,5197,4504,3224,1517,31197,104455,11391,3933,15187308138,1878760,24876322942,6513.991,667.3309,442.8833,2098.184,4317723,225669.5,91063,327197.5,98.7,"8,588","10,219","-1,631",12.8,132,269,827374,0.378
202002,41210,광명시,15.01889,0,0,3410,358,36,1061,803,6973,55010,54202,4151,1531,18070516625,6214090,18896797245,2750.865,230.7593,145.9687,608.5606,2334385,90212.5,34741,132723.5,97.6,"5,652","5,463",189,13.3,31,102,316125,0.604
202002,41220,평택시,12.71959,0,0,8477,1393,449,6099,733,5033,12066,132230,13884,5844,32539357766,307889368,44111087154,25496.29,1659.9,1252.791,5278.12,2357817,175507.5,76958,305980.5,106.1,"10,011","7,889","2,122",12.1,126,242,517087,0.334
202002,41250,동두천시,13.59557,2,1,1010,259,614,364,455,659,1432,14918,1682,358,3025285769,3410740,5112465066,2812.384,199.1007,140.1336,1408.967,527387,34968.5,12971,45920,99.7,"1,003","1,241",-238,19.6,25,31,94452,0.217
202002,41271,안산시 상록구,14.56935,0,0,6019,823,1764,483,630,3739,8606,38446,4880,2227,12390146944,726850,22528722296,2472.102,290.1324,197.7681,793.2458,1778235,107303,42875,154269.5,105.2,"5,800","5,499",301,10.4,85,121,325606,0.361
202002,41273,안산시 단원구,14.61323,0,0,18224,314,1746,6442,2393,10767,5769,68666,17772,8662,26974473272,18085070,30541260862,7884.425,772.1153,433.9857,1766.49,3100041,177415,56581,194187,105.2,"5,800","5,499",301,10.4,58,117,325606,0.36
202002,41281,고양시 덕양구,14.30094,0,0,3663,11696,1738,1737,3829,19163,103674,115320,4054,5288,23596811478,463955460,24558581077,7733.138,265.9964,206.0057,692.7225,3555328,128282,53130,199069.5,96.1,"6,157","5,373",783,12.8,70,168,357001,0.367
202002,41285,고양시 일산동구,14.9847,0,0,11200,1155,97,5132,607,4347,23381,128630,6913,3574,25599549659,6196940,16731006704,3527.694,310.5139,170.7293,901.6642,3919731,115139.5,47299,176974,96.1,"6,157","5,373",783,12.8,57,90,357001,0.253
202002,41287,고양시 일산서구,16.42353,0,0,994,67,1977,1891,14781,1253,15220,59174,3631,2852,15743453696,15111767,15043364330,5028.947,388.1594,237.4622,610.7802,2508580,86362.5,35322,125209,96.1,"6,157","5,373",783,12.8,44,88,357001,0.2
202002,41290,과천시,19.42105,0,0,3873,478,6331,3,5981,7105,904,15577,266,1269,2577075708,,2145833193,920.2014,35.93686,37.02586,83.85268,1034915,16345,7476,30653,96.6,967,"1,055",-88,14.0,2,31,58253,0.507
202002,41310,구리시,14.206,0,0,5642,2196,246,1284,106,1217,33992,49169,4236,2759,12061642291,4935100,10803519868,1181.291,89.89236,50.76274,205.1661,2600234,90919.5,34825,123977,98.7,"3,167","3,280",-113,12.9,37,70,198921,0.457
202002,41360,남양주시,12.0529,0,0,11082,11064,1626,4269,2976,15073,8858,257290,10812,8177,20945129206,7233320,39696093291,3537.633,342.4293,277.3195,1146.656,3928593,197078,79100,296863,99.3,"10,408","8,814","1,594",13.4,139,213,704172,0.488
202002,41370,오산시,11.57281,0,0,2598,2917,53,2046,451,1162,6949,56651,4805,943,10461333945,1358600,16381433305,1824.449,171.8376,137.8944,619.464,1513757,83041,33103,127701,106.9,"3,099","2,999",100,9.1,44,106,226900,0.285
202002,41390,시흥시,14.55078,0,0,38629,1290,239,5691,1739,9195,39681,92232,9876,3205,22094882045,43283600,38511143161,4903.018,564.5061,352.9492,1407.545,2971791,153188,56966,208687.5,109.7,"7,221","6,284",937,8.9,89,217,476481,0.382
202002,41410,군포시,13.47916,0,0,4190,326,0,587,273,1685,5653,25106,2092,2349,10113030708,139000,16075360859,2420.338,175.7674,131.3205,523.2617,1572274,82344.5,32039,113634.5,98.7,"3,766","3,936",-170,12.4,36,115,275857,0.351
202002,41430,의왕시,10.32302,0,0,12183,2198,104,0,923,1516,883,56104,1948,3100,7360395098,,6304583213,1145.372,99.21537,102.983,236.1075,1599917,52370.5,21903,86009,99.3,"4,803","3,307","1,496",13.0,14,59,163982,0.413
202002,41450,하남시,13.28955,0,0,6261,1586,1447,3065,125,7911,109993,96012,3428,3542,18032218784,2706300,15689371060,2092.123,162.3396,100.6048,428.7136,3298425,100418.5,42980,159957,101,"6,188","4,462","1,726",12.4,37,110,275384,0.62
202002,41461,용인시 처인구,17.45627,0,0,5005,4072,17519,3054,2689,45769,4289,67387,19632,5684,13932927240,3980020,18129519986,10604.62,465.0574,301.3048,837.3216,2183461,128208.5,46032,163240,98.5,"6,176","5,466",709,12.8,53,89,354550,0.318
202002,41463,용인시 기흥구,14.55325,0,0,2447,9562,67,4590,3541,22726,85389,101358,7049,2603,25233698109,47483630,20577504885,3836.647,323.0264,290.1571,1052.953,3429339,128138.5,56091,230016.5,98.5,"6,176","5,466",709,12.8,62,140,354550,0.378
202002,41465,용인시 수지구,14.66333,0,0,2213,1306,255,3280,60,477,14436,77346,2772,2854,12201625929,63900290,17164609842,2492.604,266.0466,179.4759,870.986,2217432,101804.5,46550,183053.5,98.5,"6,176","5,466",709,12.8,33,137,354550,0.453
202002,41480,파주시,13.3074,0,0,13619,4997,1581,8283,2893,20544,57901,145311,12172,40519,19785793445,105435040,27638032472,5496.678,335.8459,208.2245,1112.77,2724838,129493,50827,190827,103.1,"5,118","5,297",-179,13.5,92,153,453827,0.216
202002,41500,이천시,22.0167,0,0,3697,2079,4076,2022,1674,36482,26789,57667,10823,5246,14316505797,10102810,18134141901,3643.722,197.1156,130.6328,619.3395,2030777,100037,36099,144291,106.4,"2,636","2,661",-25,13.7,41,85,215869,0.32
202002,41550,안성시,18.42933,0,0,4887,4151,1207,686,643,25412,4324,45831,4252,3109,12456233500,257000,14003588037,1861.309,165.5269,134.2736,599.6009,1754610,77574,31423,117652.5,105.8,"2,292","2,169",123,16.9,42,64,183444,0.284
202002,41570,김포시,11.04322,0,0,14849,1454,34,3797,2378,5572,42619,127998,14204,3892,19101286986,325165631,32775314988,6406.511,636.7712,837.6165,1423.035,2792657,133378,53137,210430.5,100.8,"7,586","6,002","1,584",12.1,70,174,439502,0.278
202002,41590,화성시,11.05293,0,0,50432,8655,10290,19681,1843,30196,18379,218263,27413,7285,59985189794,4929165,60369428539,16350.47,1175.481,953.667,3734.974,5157551,308406,124033,466445,107.4,"17,247","13,888","3,359",8.6,138,437,822470,0.404
202002,41610,광주시,13.29036,0,0,16249,7213,224,1798,1052,25267,4843,99031,16780,4318,12498815340,825290,18888764751,2754.707,265.4995,177.8006,875.7879,2652251,128079,46935,175178.5,104.9,"4,602","4,062",540,12.7,96,143,373867,0.409
202002,41630,양주시,13.91374,0,0,6739,1768,1315,3348,2623,7462,8429,60674,5542,5207,9125173883,6690000,13504892627,1111.111,114.1714,65.91336,308.3804,1661363,84294,33019,119486.5,103,"3,099","2,906",193,15.2,57,71,222435,0.288
202002,41650,포천시,14.58708,2,1,15929,1425,3968,3753,1200,27383,1557,46235,15510,7093,8794833556,848050,11120445260,2317.343,246.5259,150.6547,699.8596,1379837,95903.5,30387,95872,111.7,"1,491","1,789",-298,18.9,31,55,147770,0.308
202002,41670,여주시,22.98546,0,0,2173,5428,628,36,1447,37293,38766,34104,6676,5300,10038510321,77652840,5790037616,1204.164,75.19014,132.4244,359.1171,1304125,58663.5,22652,73507,103.2,"1,202","1,178",24,21.0,24,36,111008,0.225
202002,41800,연천군,19.22835,2,2,2058,1630,494,46,662,2355,352,7312,4997,2400,1237385834,,1574720236,211.04,23.9559,20.53363,90.1198,380327.5,26320,11193,27534.5,110.4,402,514,-112,25.4,8,20,43614,0.15
202002,41820,가평군,12.66268,2,2,15047,1147,2183,1760,1475,14055,668,39228,42891,6479,4874607888,1352200,3093874216,19283.36,623.408,436.522,1044.925,910665,171244.5,43974,62401.5,105.7,603,647,-44,25.1,11,17,62224,0.225
202002,41830,양평군,21.34816,0,0,6424,4653,1717,367,2885,5624,3595,70263,19800,20129,5483433018,,5740848973,2213.082,105.3849,110.0686,449.6421,1558235,101227,30520,66563,100.6,"1,353","1,303",50,24.7,18,28,116902,0.277
202002,42110,춘천시,19.34555,0,0,8668,2815,2715,2960,3598,18769,4086,94500,15640,10160,8836780775,938370,20462696010,13937.45,456.5636,191.4998,595.5178,1313463,152043.5,59325,172371.5,97.4,"4,965","4,636",329,17.1,42,88,281759,0.207
202002,42130,원주시,22.47598,0,0,4041,2278,793,4053,2990,16390,7786,85494,17024,6097,11265688892,,28506026647,6324.541,1495.873,695.0519,1435.433,1399916,165266.5,70140,201932.5,98.6,"6,843","6,103",740,14.5,72,135,350897,0.145
202002,42150,강릉시,28.85362,2,1,68383,8156,660,698,2704,9333,21888,136118,61443,17330,11075944601,1132440,16678007897,2370.038,202.7791,126.6222,266.0902,1394880,284879,95662,156100,98.3,"3,342","3,328",14,20.5,44,58,213273,0.226
202002,42170,동해시,23.12115,2,1,13610,312,,443,22,445,3515,11435,7700,4785,2881414419,608590,6642136586,1520.222,192.3283,108.5873,153.6786,515791.5,53963,21791,57949.5,102.6,"1,346","1,530",-184,19.4,12,30,90210,0.21
202002,42190,태백시,26.08504,2,2,2556,739,262,,691,511,718,6318,3550,5979,1143276870,498000,1907490160,109.1623,13.53252,5.413009,31.57588,269682,28686,11732,32406.5,102.1,508,637,-129,23.9,11,16,43526,0.119
202002,42210,속초시,25.48141,2,1,45370,1545,5851,388,1886,4537,41689,87695,49787,15814,7301774881,,6933868744,2444.513,345.0621,83.3577,153.1455,975765,188576.5,66073,71242.5,97.8,"1,215","1,270",-55,18.3,17,32,81744,0.204
202002,42230,삼척시,24.21218,2,2,15305,861,49,116,631,2406,1566,13267,19919,4397,2261907551,,3404250026,1098.433,140.5091,51.2807,50.25509,477526,56196,25529,46070.5,102.7,635,953,-318,24.3,15,21,66478,0.156
202002,42720,홍천군,38.83389,2,2,2268,1306,3622,110,198,15400,981,18668,28361,2967,5202698832,1066430,2925903929,4368.577,682.0934,381.5098,250.0046,665140,119850.5,46879,49402.5,104.8,635,800,-165,25.3,11,23,68715,0.145
202002,42730,횡성군,36.17535,2,2,2251,243,75,70,296,7917,835,13699,13069,2031,2834363829,,1967601887,793.962,173.9019,37.06106,128.2883,701078,49787.5,20153,34699,104.5,509,485,24,28.2,6,14,46372,0.137
202002,42750,영월군,23.38945,2,2,1439,2501,435,81,1378,198,2108,5138,3782,3147,1063749276,,1056940848,859.3669,48.61643,45.75664,134.4101,265422.5,25536,11963,23558.5,107,434,479,-45,28.5,8,9,38969,0.161
202002,42760,평창군,40.94944,2,2,2579,7096,14801,206,1633,18267,1704,35467,62374,39723,5739041104,11857392,1779180998,4274.701,868.1569,678.9764,1560.091,720090,140780.5,82628,65583,105.1,335,415,-80,27.0,5,9,41903,0.17
202002,42770,정선군,32.95111,2,2,1995,1007,3052,136,490,5272,3723,8230,33509,25685,2087864785,195000,1193448403,2943.865,273.4896,806.9869,229.192,372137.5,85330,46935,41405,107.9,350,458,-108,26.8,4,8,37062,0.13
202002,42780,철원군,18.38315,2,2,2155,1352,26,147,105,1358,484,5074,1543,3041,867965914,,2054521293,205.2073,31.94844,19.66058,74.95596,265548.5,21038.5,8246,28728,108.9,427,550,-123,21.8,5,21,45333,0.12
202002,42790,화천군,18.0838,2,2,751,102,251,315,574,386,280,1528,1518,3743,612757911,,892834598,500.3795,14.35515,6.152207,7.177575,217500.5,16054.5,6090,18623.5,117.6,292,420,-128,21.8,4,12,24673,0.111
202002,42800,양구군,18.16899,2,2,528,109,59,26,448,105,132,1749,607,425,349089592,,936420507,138.2812,9.966213,7.47466,36.12752,114366,9215.5,4732,15197,112.7,242,405,-163,20.4,4,12,22366,0.122
202002,42810,인제군,26.35566,2,1,12085,2034,480,63,288,2220,374,8552,3409,1385,1421355926,,1261100832,364.4543,30.07632,7.076782,58.38345,409902.5,25889.5,12229,30940,118,446,571,-125,19.9,6,18,31432,0.126
202002,42820,고성군(강원),29.55684,2,2,12021,2376,275,,1315,4760,603,23877,29802,7150,1734070348,,914158861,1096.994,568.6173,45.48939,22.74469,441829.5,83625.5,34279,31384.5,107,284,344,-60,28.5,2,3,27080,0.189
202002,42830,양양군,29.07722,2,2,18584,17860,685,33,416,5376,2171,23100,26868,4009,2013430713,,915121790,665.0395,48.41284,20.38435,58.60501,640237.5,86828,32494,29956.5,103.6,336,295,41,28.9,5,5,27729,0.264
202002,43111,청주시 상당구,17.73153,0,0,2777,2589,634,2936,1091,2012,3114,31875,4573,7136,8324113390,,7974796603,584.5438,41.75313,34.95611,168.9545,1748772,69093.5,24794,84973,101.5,"3,107","3,066",41,12.8,53,78,210068,0.197
202002,43112,청주시 서원구,16.55313,0,0,267,435,853,1155,82,1439,2141,41682,802,1033,11071641297,,7739219512,849.1702,92.63675,48.52401,325.3314,1794667,83786.5,34440,127680,101.5,"3,107","3,066",41,12.8,22,29,210068,0.132
202002,43113,청주시 흥덕구,17.3859,0,0,2174,289,0,1419,474,3019,12838,53098,8739,759,14623291761,7008710,15896985118,2046.895,221.6383,158.821,739.5844,1874334,126420,47376,165399.5,101.5,"3,107","3,066",41,12.8,20,60,210068,0.217
202002,43114,청주시 청원구,17.65531,0,0,6402,1237,8,926,1278,2487,2388,46443,6672,12259,9286615455,583470,10469754973,1197.985,86.86689,90.75645,449.8927,1404921,79131.5,32060,117358.5,101.5,"3,107","3,066",41,12.8,21,73,210068,0.125
202002,43130,충주시,19.19245,0,0,6887,1581,3308,971,996,17162,3903,36852,11760,2557,7164625214,,16323107677,873.2752,114.7174,62.24976,260.5597,930748,108969,42511,129157,102.3,"2,891","2,974",-83,19.1,42,121,210643,0.104
202002,43150,제천시,22.73851,2,2,3831,1756,528,319,349,4366,2253,23590,8911,3455,4772432218,139600,9438130117,537.301,46.54585,28.33225,149.7562,532682.5,66780,27853,63854,100.5,"1,569","1,719",-150,20.9,32,105,134171,0.122
202002,43720,보은군,28.02259,2,2,2888,2072,14,,18,2153,240,3206,1601,439,1107461424,,1210716616,118.7783,13.91097,17.1212,42.80299,240072,19355,5943,19799.5,101.2,249,264,-15,33.5,3,7,32840,0.058
202002,43730,옥천군,27.87082,2,2,698,747,292,35,45,350,505,6587,962,1407,1840981460,,2533587424,354.3475,22.22389,12.3466,139.5166,510048,24615.5,8932,28035,101.7,347,390,-43,28.8,8,11,50903,0.146
202002,43740,영동군,24.05871,2,2,1476,623,0,71,43,301,382,2480,741,828,847003605,,1863602951,131.1649,13.24898,5.299593,22.52327,287528.5,19449.5,9317,30401,98.4,422,535,-113,30.3,7,5,48364,0.182
202002,43745,증평군,18.67948,0,0,1218,176,,,101,2034,517,7031,1044,413,1536841927,,1216808703,186.9348,15.84194,10.56129,51.75032,294861,15039.5,5950,27877.5,107.4,367,361,6,16.6,20,36,37419,0.126
202002,43750,진천군,12.83844,0,0,1433,2592,0,187,373,8303,1400,12922,2527,941,7247857847,397950,4773916741,1072.098,89.94928,68.06973,391.4009,605248,32777.5,13426,54971,109.7,"1,014",930,84,16.2,10,16,81301,0.217
202002,43760,괴산군,29.62995,2,2,1751,761,17,161,170,255,452,2877,2111,2401,1511788358,,1045196289,203.9499,25.93582,18.86242,119.069,357367.5,22732.5,9142,24647,104.4,362,589,-227,33.0,19,41,38185,0.075
202002,43770,음성군,17.78905,0,0,1454,849,16,939,395,8009,2581,14146,2684,893,6696009936,207760,5721277638,1454.202,156.148,164.4917,656.775,782551,56983.5,21077,96264,112.4,966,"1,035",-69,20.3,6,6,94909,0.105
202002,43800,단양군,39.10576,2,2,3952,1536,744,0,47,1251,3051,8231,5568,7735,1223795681,,982046087,184.279,15.43698,5.788869,59.81831,274375.5,29183,10633,19617.5,102.6,232,281,-49,29.5,7,15,29592,0.105
202002,44131,천안시 동남구,20.64707,0,0,3729,3016,1321,1889,6409,5061,6653,67078,5256,1690,17632923493,1582070,14581869733,1907.813,155.4991,132.9786,603.7656,2249975,116592,49007,188212.5,104,"5,520","5,101",419,10.4,50,94,326908,0.127
202002,44133,천안시 서북구,16.71798,0,0,1508,325,10,2718,179,3010,10563,118500,14681,1153,21794343680,176222897,27496334392,2823.301,264.995,227.4541,1279.705,2028387,166869.5,61915,223097,104,"5,520","5,101",419,10.4,64,228,326908,0.197
202002,44150,공주시,35.85932,2,2,2183,14276,681,382,2000,1844,2109,26915,6791,1683,18525733732,14165660,5018011923,750.941,42.43331,28.28887,140.1585,1251796,71589,20097,57603,100.4,"1,200","1,351",-151,25.2,21,29,106098,0.127
202002,44180,보령시,21.20052,2,2,28126,636,126,191,1087,2639,3647,16981,12912,3024,3686233924,,6655460307,1834.75,92.86312,41.2725,164.152,625299.5,110820.5,29218,70843.5,102.4,"1,464","1,489",-25,25.0,9,32,100836,0.116
202002,44200,아산시,15.73884,0,0,4878,4279,6690,391,2685,5265,8793,66183,9156,6834,12691039283,3366910,24603059243,2765.556,218.0056,153.642,1387.969,1623122,119861,50988,211151.5,107.5,"4,380","4,770",-390,12.9,76,125,313875,0.182
202002,44210,서산시,14.66541,0,0,13509,8911,9,968,248,2379,3292,27531,5779,1470,6014645467,2697830,11566942947,1895.892,241.3661,132.362,465.2137,820379,77070,31913,109203.5,107.4,"2,131","2,189",-58,18.0,29,63,174596,0.103
202002,44230,논산시,20.66188,2,2,2252,2211,702,55,373,2291,2357,16378,2552,1822,4306014665,75500,7199349876,469.0745,50.37793,53.73646,236.2165,747852,49626.5,20797,71452.5,100.1,"1,388","1,579",-191,25.5,20,42,118513,0.122
202002,44250,계룡시,11.59632,0,0,210,167,,175,,2165,1155,5795,842,122,993472184,,1203068812,77.98893,8.773754,1.949723,43.86877,265604.5,14710.5,6685,23824.5,98.9,"1,195","1,274",-79,11.3,4,13,42648,0.15
202002,44270,당진시,16.36385,0,0,12940,1354,632,1118,2037,2921,2951,30690,4888,11097,7262464599,2725500,11999140178,2537.62,289.7008,236.9374,855.165,856649.5,76660.5,31395,113942.5,112.3,"1,804","2,060",-256,18.1,23,79,166551,0.029
202002,44710,금산군,25.75374,2,2,459,867,143,87,317,776,1508,5115,1256,2639,1832414372,1013680,1737191229,225.6493,29.38689,6.29719,101.8046,462171.5,24157,10178,31472,101.4,470,566,-96,30.2,9,12,51969,0.139
202002,44760,부여군,26.58123,2,2,831,4038,5,71,1269,2235,6017,7344,4026,2144,2051053024,115500,2497168882,175.4783,10.59936,11.77707,85.9726,456890,34100.5,14049,37849,98.2,516,579,-63,33.3,10,17,66548,0.133
202002,44770,서천군,27.79829,2,2,5626,794,64,109,408,323,3579,4637,2569,5825,1455877844,,2245685916,261.0685,9.551288,12.73505,53.06271,406332.5,26862.5,12929,33929,97.8,385,456,-71,35.2,5,9,52582,0.067
202002,44790,청양군,36.31477,2,2,945,724,101,23,191,274,337,2190,670,2477,504205818,,1092766859,52.99523,6.234733,6.234733,31.17366,208663,14903,6510,16446.5,102.1,231,391,-160,34.5,3,8,31385,0.064
202002,44800,홍성군,19.58197,0,0,7093,1133,51,1079,566,242,1740,14398,1843,3257,3351224823,,5832204088,372.7495,48.93639,29.15359,95.79038,616654.5,43022,17836,58268,98.9,"1,008","1,099",-91,23.1,20,34,100245,0.095
202002,44810,예산군,26.47386,2,2,2463,5461,1633,230,310,652,1030,14711,6277,7325,2951770554,563220,3831673813,287.7116,25.20102,33.60136,102.9042,632250.5,45682,15687,45626,100.7,634,776,-142,30.3,8,24,78915,0.106
202002,44825,태안군,17.397,2,2,32108,1186,325,48,1064,5285,2084,15202,17109,3127,2172683916,,3014395249,4688.62,312.2199,145.4661,392.9358,466179,76709.5,28007,54411,102,513,692,-179,30.0,9,21,62418,0.109
202002,45111,전주시 완산구,16.81118,0,0,1982,14932,16,3603,2831,600,6445,85721,10337,2797,21115158876,293200,30842045766,1652.488,230.3763,153.5842,644.4705,2096500,157447.5,59976,185125.5,97,"5,683","5,403",280,14.4,27,110,327724,0.236
